id,name,description,imglink,shortimg
2265,Transformers_the_Movie,"It is the year 2005. Twenty-one years after the heroic Autobots and the evil Decepticons resumed their neverending war on planet Earth, the Decepticons have conquered the robots' home planet Cybertron. After a surprise attack by the Decepticons, both factions wage a gruesome battle at Autobot City. In the midst of the battle, Autobot leader Optimus Prime dies during his fight with Decepticon leader Megatron. The Autobot Matrix of Leadership is then passed on to second-in-command Ultra Magnus. Meanwhile, a badly-damaged Megatron is jettisoned by Starscream into deep space, where he encounters the planet-eating robot Unicron and is reborn as Galvatron, the new Decepticon leader. With Galvatron's reign on the rise and Unicron's imminent arrival within Cybertron's orbit, the Autobots must act quickly and protect the Matrix or face total annihilation. 

(Source: ANN)",https://myanimelist.cdn-dena.com/images/anime/2/30339.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/2/30339.jpg?s=737f82e0a8d027724facf42491520f87
202,Wolfs_Rain,"In a dying world, there exists an ancient legend: when the world ends, the gateway to paradise will be opened. This utopia is the sole salvation for the remnants of life in this barren land, but the legend also dictates that only wolves can find their way to this mythical realm. Though long thought to be extinct, wolves still exist and live amongst humans, disguising themselves through elaborate illusions. 

A lone wolf named Kiba finds himself drawn by an intoxicating scent to Freeze City, an impoverished town under the rule of the callous Lord Orkham. Here, Kiba discovers that wolves Hige, Tsume, and Toboe have been drawn in by the same aroma. By following the fragrance of ""Lunar Flowers,"" said to be the key to opening the door to their ideal world, the wolves set off on a journey across desolate landscapes and crumbling cities to find their legendary promised land. However, they are not the only ones seeking paradise, and those with more sinister intentions will do anything in their power to reach it first.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/5/59403.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/5/59403.jpg?s=3cf741ddf8493bd1e2bfc3632a763759
36160,Yaoguai_Mingdan_2nd_Season,,https://myanimelist.cdn-dena.com/images/anime/4/87461.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/4/87461.jpg?s=4d995a7e63072ff7c58f0283ce504fdd
37341,"Yuru_Camp△_Specials","Specials included in the anime's BD/DVD releases. The first disc release features ""Heya Camp Episode 0,"" a story before Nadeshiko joins the club.

(Source: ANN)",https://myanimelist.cdn-dena.com/images/anime/1258/91059.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/1258/91059.jpg?s=4caf01af04f2af8887b9405d2892ef13
32998,91_Days,"As a child living in the town of Lawless, Angelo Lagusa has witnessed a tragedy: his parents and younger brother have been mercilessly slaughtered by the Vanetti mafia family. Losing everything he holds dear, he leaves both his name and hometown behind, adopting the new identity of Avilio Bruno.

Seven years later, Avilio finally has his chance for revenge when he receives a mysterious letter prompting him to return to Lawless. Obliging, he soon encounters the Vanetti don's son, Nero, and seeks to befriend him using the skills he has quietly honed for years.

Set during the Prohibition era, 91 Days tells the story of Avilio's dark, bloodstained path to vengeance, as he slowly ends each of the men involved in the killing of his family.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/13/80515.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/13/80515.jpg?s=41658544d7fb3927ff22f361b3ac9260
9252,Break_Blade_3__Kyoujin_no_Ato,"Third Break Blade movie.",https://myanimelist.cdn-dena.com/images/anime/8/68083.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/8/68083.jpg?s=9dab924dc7a26e2476506b3ca1141ab2
14741,Chuunibyou_demo_Koi_ga_Shitai,"Everybody has had that stage in their life where they have thought themselves to be special, different from the masses of ordinary humans. They might go as far as seeing themselves capable of wielding mystical powers, or maybe even believe themselves to have descended from a fantasy realm. This ""disease"" is known as ""chuunibyou"" and is often the source of some of the most embarrassing moments of a person's life.

For Yuuta Togashi, the scars that his chuunibyou has left behind are still fresh. Having posed as the ""Dark Flame Master"" during his middle school years, he looks back at those times with extreme embarrassment, so much so that he decides to attend a high school far away where nobody will recognize him. Putting his dark history behind him, he longs to live a normal high school life.

Unfortunately, he hasn't escaped his past yet: enter Rikka Takanashi, Yuuta's new classmate and self-declared vessel of the ""Wicked Eye."" As this eccentric young girl crashes into Yuuta's life, his dream of an ordinary, chuunibyou-free life quickly crumbles away. In this hilarious and heartwarming story of a boy who just wants to leave his embarrassing memories behind, the delusions of old are far from a thing of the past.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/12/46931.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/12/46931.jpg?s=62b74b7411767d22ae904e25a0b0952e
28907,Gate__Jieitai_Kanochi_nite_Kaku_Tatakaeri,,https://myanimelist.cdn-dena.com/images/anime/8/76222.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/8/76222.jpg?s=1c87d750bfc8490a23278a3123f0ad9d
17895,Golden_Time,,https://myanimelist.cdn-dena.com/images/anime/12/52091.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/12/52091.jpg?s=99c4234ca513f168c965d872c62f7fae
1824,Hadashi_no_Gen,"It's the summer of 1945. 3 years have elapsed since the war between Japan and USA began. Gen is a young boy living a struggling yet satisfying life in the city of Hiroshima, that has been strangely spared by the bombing taken in almost every other Japanese City. Food is scarce, and Gen's family is suffering from severe malnutrition, which endangers his pregnant mother. There isn't much spare time as Gen and his little brother Shinji help their father and mother at work and try to make sure their family survives the tough times. Little do they know, what the Americans have in store for the city of Hiroshima and as of the 6th of August 1945, their lives are about to change dramatically.

(Source: ANN) ",https://myanimelist.cdn-dena.com/images/anime/12/10128.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/12/10128.jpg?s=05e545a1a2c6da415a270faa4e5d3df0
35111,Haikyuu_Movie_4__Concept_no_Tatakai,"Recap film that will cover the match against Shiratorizawa Academy that took place in the third season.

(Source: MAL News)",https://myanimelist.cdn-dena.com/images/anime/3/86346.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/3/86346.jpg?s=44cdd8dabac29cb10857b7aea250deaf
25303,Haikyuu__Lev_Genzan,"Haikyuu!!: Lev Kenzan! tells an original story that reveals ""a surprising side of a popular player.""

(Source: ANN) ",https://myanimelist.cdn-dena.com/images/anime/9/83382.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/9/83382.jpg?s=1f924d1564eda1549336e44ddab5ea28
9563,"Hidamari_Sketch_x_☆☆☆_Specials",,https://myanimelist.cdn-dena.com/images/anime/3/26476.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/3/26476.jpg?s=c0fec4e38968b136e36ce569624b9a6b
8525,Kami_nomi_zo_Shiru_Sekai,,https://myanimelist.cdn-dena.com/images/anime/2/43361.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/2/43361.jpg?s=529d5cf9682899d828bca18eb8088c72
19703,Kyousou_Giga_TV,,https://myanimelist.cdn-dena.com/images/anime/5/85431.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/5/85431.jpg?s=f4232b2908ffe6d3b19a97b633b8d80c
19489,Little_Witch_Academia__Mahoujikake_no_Parade,,https://myanimelist.cdn-dena.com/images/anime/12/75752.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/12/75752.jpg?s=8b831c88ddb618be605bccc308a83c78
4472,"Lucky☆Star__Original_na_Visual_to_Animation","The OVA features six separate stories revolving around the cast, some of which border on the bizarre; one of which is an MMORPG environment being played by Konata, Kagami, Tsukasa, and Nanako Kuroi, and another in which Kagami has a ""suggestive"" dream about Konata.

(Source: Wikipedia)",https://myanimelist.cdn-dena.com/images/anime/2/22582.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/2/22582.jpg?s=3302a4eff547dab401b0f7843653c887
1425,Lupin_III__Part_II,"Lupin III chronicles the adventures of Arsene Lupin III, the world's greatest thief, and his partners in crime: master marksman Daisuke Jigen, beautiful and scheming Fujiko Mine and stoic samurai Goemon Ishikawa XIII. Lupin and his gang travel around the globe in search of the world's greatest treasures and riches and always keeping one step ahead of the tireless Inspector Zenigata, who has vowed to bring Lupin to justice. 

(Source: ANN)",https://myanimelist.cdn-dena.com/images/anime/7/34035.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/7/34035.jpg?s=fb0db08d1ae4dc94ebd1fbfb420cbf63
4087,Michiko_to_Hatchin,,https://myanimelist.cdn-dena.com/images/anime/10/59535.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/10/59535.jpg?s=1eb6b476bdd34a10b8da8c6603336f55
31764,Nejimaki_Seirei_Senki__Tenkyou_no_Alderamin,"The world is thrown into chaos when the Katjvarna empire takes arms against the Republic of Kioka. Our hero, Ikta, detests war but ultimately has no choice but to become a High Grade Military Officer to defend his land. No one could have ever imagined that this lazy womanizer would eventually become the hero everyone needed. 
",https://myanimelist.cdn-dena.com/images/anime/11/79531.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/11/79531.jpg?s=3e700386951b602df0325d2ccb9c3103
20159,Pokemon__The_Origin,,https://myanimelist.cdn-dena.com/images/anime/7/53701.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/7/53701.jpg?s=8298439d00754e375bea71f004308aad
6591,Rurouni_Kenshin_DVD-BOX_Special_Ending,"The last scene of the 10 Years Special DVD BOX released in Japan in 2007. Follows the manga's ending.",https://myanimelist.cdn-dena.com/images/anime/4/25808.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/4/25808.jpg?s=1143d98aaf2379c21d3e41767dda9a11
7588,Saraiya_Goyou,,https://myanimelist.cdn-dena.com/images/anime/4/75203.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/4/75203.jpg?s=27921aedb9e34f4282252da659d407ed
24893,Sidonia_no_Kishi__Daikyuu_Wakusei_Seneki,"Having narrowly avoided the collision with the asteroid, the Sidonia sets a course for the Lem system in order to wipe out the Gauna nest.

(Source: Polygon Pictures)",https://myanimelist.cdn-dena.com/images/anime/11/72712.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/11/72712.jpg?s=e31db578d03e3b796ec9646b09cbbe68
34902,Tsurezure_Children,,https://myanimelist.cdn-dena.com/images/anime/12/86676.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/12/86676.jpg?s=3822719a1ce214e3f286eecb3e04a3c8
1921,Urusei_Yatsura_Movie_2__Beautiful_Dreamer,"Not all is normal in Tomobiki, even by its standards. The students have been preparing feverishly for the first day of the student fair, which is scheduled to go on the next day. However, problems arise when some begin to notice that the next day simply will not come. As the students begin to try to find the reason for the problem, their beliefs about reality and the world of dreams are challenged.

(Source: ANN)",https://myanimelist.cdn-dena.com/images/anime/3/78231.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/3/78231.jpg?s=6839729a2ad018d38407b6d0e77b9d71
18245,White_Album_2,"Haruki Kitahara's light music club is on the verge of disbanding. At this rate, the third year's dream of performing at the school festival would never be realized. However, as his exhausted fingers drift through the chords of ""White Album,"" the first song he would ever play, an angelic voice and mysterious piano begin harmonizing with his lonely guitar. It is a momentous performance that marks the beginning of everything for Haruki.

White Album 2 orchestrates Haruki's final semester with complex romance and exhilarating music, as the curtains of the stage he so desired begin to open...

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/2/53561.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/2/53561.jpg?s=16c3a811ce9230e9f05a0b187e6581a7
7044,Zan_Sayonara_Zetsubou_Sensei_Bangaichi,"A new Sayonara Zetsubou Sensei OVA.",https://myanimelist.cdn-dena.com/images/anime/9/17699.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/9/17699.jpg?s=f6a0a2a2faa692271aa92257ed09f28c
10218,Berserk__Ougon_Jidai-hen_I_-_Haou_no_Tamago,,https://myanimelist.cdn-dena.com/images/anime/12/62179.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/12/62179.jpg?s=bf545ad02b5c37672916209060a2248e
28755,Boruto__Naruto_the_Movie,"Boruto Uzumaki has inherited the mischievous spirit and endless energy from his famous father, the 7th Hokage, Naruto. As he enters his Chunin exams, a harsh decision made by Naruto angers Boruto, causing their personalities to clash, awakening a fierce ambition within the young shinobi to surpass his father with his own skills and techniques. But in order to do so, he will need the help of none other than Uchiha Sasuke, Naruto's lifelong rival and childhood friend. Although Boruto has convinced himself that he has what it takes to surpass the 7th Hokage, he soon discovers that the road ahead is not nearly as simple as the young shinobi has envisioned.

Boruto: Naruto the Movie opens the doors for a new generation of shinobi to put their abilities to the test, as they face a mysterious enemy and hope to restore peace to Konoha, and the hardships within their own families. The 7th Hokage certainly has an impressive battle history behind him, but on this occasion, he will need the strong teamwork of old friends and new talents in order to win.",https://myanimelist.cdn-dena.com/images/anime/4/78280.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/4/78280.jpg?s=9d8b257b29ff99f0f136562547d0d465
